,album_id,album_artist,album_name
1303,916,488,Station to Station (2016 Remaster)
1304,3835,2295,A Rock And Roll Alternative
1305,3836,483,Rastaman Vibration
1306,933,1080,Too Hot To Handle
1307,942,445,I Want You (Deluxe Edition)
1308,920,135,Breezin'
1309,914,1074,Beautiful Ballads
1310,903,1068,Starland Vocal Band
1311,904,1069,Love To The World
1312,3837,23,The Essential Marty Robbins 1951-1982
1313,919,1076,Year of the Cat
1314,3838,1013,Troubadour
1315,938,177,Love Songs
1316,936,1082,Firefall
1317,921,213,A Star Is Born
1318,911,529,One Piece At A Time
1319,3839,350,2112
1320,3840,483,Rastaman Vibration
1321,925,1078,Billy Ocean (Expanded Edition)
1322,3841,524,Hotel California (40th Anniversary Expanded Edition)
1323,931,1080,Heatwave's Greatest Hits
1324,935,341,Are You Ready For The Country
1325,3842,600,The Song Remains the Same (Remaster)
1326,3843,1105,Warren Zevon
1327,3844,600,Presence (1994 Remaster)
1328,3845,1035,Longhaired Redneck
1329,937,1083,The Manhattans (Expanded Version)
1330,3846,1116,De Ti Depende
1331,3847,351,Rock And Roll Over
1332,3848,290,Hejira
1333,3849,2296,War Ina Babylon (Expanded Edition)
1334,940,421,In the Pocket (2019 Remaster)
1335,941,1084,All Things In Time
1336,3850,2297,Legalize It (Legacy Edition)
1337,939,1006,Get Closer
1338,3851,1086,Look Out For #1
1339,3852,189,Coney Island Baby
1340,3853,341,Wanted! The Outlaws (Expanded Edition)
1341,3854,2298,シーナリィ
1342,3855,2299,Vibrations
1343,3856,2300,Young Hearts Run Free (US Internet Release)
1344,3857,1158,Free-For-All
1345,3858,2301,Gold Plated
1346,3859,303,Kenny Rogers
1347,3860,2302,You Can't Argue With A Sick Mind
1348,3861,552,Black And Blue (Remastered 2009)
1349,3862,474,A Kind Of Hush
1350,968,1092,My Aim Is True
1351,3863,1950,Saturday Night Fever (The Original Movie Soundtrack Deluxe Edition)
1352,958,325,The Pretender
1353,973,1095,King Of The Electric Blues
1354,956,987,East Bound and Down
1355,981,312,Book Of Dreams
1356,952,1086,Right On Time
1357,3864,313,Decade
1358,960,1050,Funkentelechy Vs. The Placebo Syndrome
1359,983,1099,Marquee Moon
1360,980,488,Low (2017 Remaster)
1361,978,622,News Of The World
1362,3865,365,The Clash (Remastered)
1363,964,1089,Flowing Rivers
1364,969,1070,Bad Reputation (Expanded Edition)
1365,979,1087,The Best Of Eddie Money
1366,3866,2303,Pink Flag
1367,3867,432,A Pesar De Todo
1368,966,1091,Player
1369,3868,2297,Equal Rights (Legacy Edition)
1370,3869,1111,Rocket to Russia (40th Anniversary Deluxe Edition)
1371,3870,1131,CSN
1372,3871,351,Love Gun
1373,970,1093,We Must Believe In Magic
1374,3872,975,"Live at the Old Quarter, Houston, Texas"
1375,3873,2304,French Kiss
1376,3874,1950,Smokey And The Bandit (Original Motion Picture Soundtrack)
1377,975,1950,The Spy Who Loved Me
1378,3875,477,What a Long Strange Trip It's Been: The Best of the Grateful Dead
1379,976,1097,"Singer of Songs, Teller of Tales"
1380,3876,289,Foot Loose & Fancy Free
1381,3877,2305,Anytime... Anywhere
1382,3878,315,"Best of The Doobies, Volume II"
1383,3879,1950,Staying Alive (Original Motion Picture Soundtrack)
1384,3880,328,Celebrate Me Home
1385,3881,363,Talking Heads '77
1386,982,1098,You're The One
1387,3882,2306,Damned Damned Damned
1388,3883,1081,In Full Bloom
1389,3884,2307,Longer Fuse
1390,3885,1163,I Robot (Legacy Edition)
1391,3886,477,Terrapin Station (2014 Remaster)
1392,3887,2308,Slick
1393,3888,301,Moonflower
1394,3889,1108,Diamantina Cocktail (2010 Remaster)
1395,3890,2309,Turn This Mutha Out
1396,3891,10,Together Again
1397,3892,140,Amoroso
1398,3893,1111,Leave Home (40th Anniversary Deluxe Edition)
1399,3894,260,Ramblin' Fever
1400,3895,432,De Que Manera Te Olvido
1401,3896,617,Powerage
1402,3897,1137,Life Is A Song Worth Singing (Expanded Edition)
1403,1008,1109,C'est Chic (2018 Remaster)
1404,991,1102,Oh Honey
1405,999,1107,Cheryl Lynn (Expanded Edition)
1406,992,1103,Chaka
1407,1006,294,You Don't Bring Me Flowers
1408,1020,2310,The Dukes Of Hazzard
1409,1026,287,Siembra
1410,1018,1112,2 Hot!
1411,3898,369,An American Prayer
1412,3899,2311,Legend
1413,3900,470,Stardust
1414,1010,1110,Ace Frehley
1415,3901,2312,Even Now
1416,1027,330,Wings Greatest
1417,1005,289,Blondes Have More Fun
1418,1003,1056,Frankie Valli...Is The Word
1419,3902,2313,Begin the Beguine
1420,1015,1111,Road to Ruin (Expanded 2005 Remaster)
1421,1017,297,MI PIQUITO DE ORO (Grabación Original Remasterizada)
1422,3903,2314,Molly Hatchet
1423,1013,249,Baltimore
1424,1023,1115,Easter
1425,3904,2315,15 Exitos De Lorenzo De Monteclaro
1426,3905,448,You're Gonna Get it
1427,1024,1116,Comedia
1428,1021,1113,Love Bites
1429,3906,350,Hemispheres
1430,3907,284,And Then There Were Three (2007 Remaster)
1431,3908,1080,Central Heating
1432,3909,947,20 Golden Greats
1433,3910,1069,Togetherness
1434,3911,2316,Worlds Away
1435,3912,2317,Let's Keep It That Way
1436,1025,1117,Spark Of Love (Expanded Edition)
1437,3913,1087,Life For The Taking
1438,3914,2318,Brother To Brother
1439,3915,1061,Earth
1440,3916,1089,Shadow Dancing
1441,3917,328,Nightwatch
1442,3918,435,For You
1443,3919,2319,Mignonne
1444,3920,2289,Ambient 1/Music For Airports
1445,3921,2320,Al Final de Este Viaje...
1446,3922,2321,Born to Be Alive
1447,3923,314,Backless
1448,3924,2322,David Gilmour
1449,3925,2323,Cats Under the Stars (Expanded)
1450,1046,303,Kenny
1451,3926,2324,Super Hits
1452,3927,1950,Radio Hits Of the '80s
1453,3928,342,Volcano
1454,1066,1950,The Muppet Movie (Original Motion Picture Soundtrack)
1455,1038,1063,Down To Earth
1456,3929,1113,Singles Going Steady
1457,1045,1122,Phoenix
1458,3930,1178,Look Sharp!
1459,1064,1127,Drums And Wires
1460,1039,1049,Make Your Move
1461,3931,366,Head Games
1462,1049,330,Back To The Egg
1463,3932,2325,Overkill (Expanded Bonus Track Edition)
1464,1054,1124,Desolation Angels (2009 Remaster)
1465,1047,1123,Dreamin' Wild
1466,3933,1041,"Joe's Garage Acts I, II & III"
1467,1044,1121,Jack Rabbit Slim
1468,3934,1166,Tiempo de otoño
1469,1055,1109,Risqué (2018 Remaster)
1470,1058,328,Keep The Fire
1471,1061,265,Identify Yourself
1472,3935,391,Communiqué
1473,1057,1126,Labour of Lust
1474,1062,174,Dionne (Expanded Edition)
1475,1056,1125,Secrets
1476,3936,255,The Boss
1477,3937,363,Fear of Music (Deluxe Version)
1478,3938,2326,The Specials (2002 Remaster)
1479,1063,1098,The Oak Ridge Boys Have Arrived
1480,3939,2327,Disco Nights (Expanded Edition)
1481,3940,367,Eat To The Beat
1482,3941,453,Into the Music
1483,3942,1137,Teddy (Expanded Edition)
1484,3943,2328,Warmer
1485,3944,238,Aqui No Se Sienta Nadie!
1486,3945,1280,Dream Police
1487,3946,2329,Unknown Pleasures
1488,3947,2330,The Very Best Of Rosanne Cash
1489,3948,600,In Through the out Door (Remaster)
1490,3949,332,Si Me Dejas Ahora
1491,3950,1294,Rockin' Into The Night
1492,3951,331,Breakfast In America
1493,3952,296,George Harrison
1494,3953,329,Lovedrive
1495,3954,2331,The Pleasure Principle
1496,3955,1041,Sheik Yerbouti
1497,3956,2332,Dancing In The Dragon's Jaws (Deluxe Edition)
1498,3957,2333,Cut (Deluxe Edition)
1499,3958,1066,Do You Wanna Go Party
1500,3959,1527,Gap Band 3
1501,3960,361,Nothin' Matters And What If It Did
1502,1078,1133,Loverboy
1503,1070,378,Alabama Live
1504,1074,0,"Trilogy: Past, Present & Future"
1505,3961,1269,Fresh Fruit for Rotting Vegetables
1506,1077,1132,Empty Glass
1507,3962,1029,Camilo Superstar
1508,1075,1131,Replay
1509,1080,1134,Robbie Dupree
1510,3963,284,Duke
1511,3964,1950,Xanadu
1512,1088,1135,Arc Of A Diver (Deluxe Edition)
1513,3965,552,Emotional Rescue (2009 Re-Mastered)
1514,1086,375,Seventeen Seconds (Deluxe Edition)
1515,3966,1167,Autumn (Piano Solos)
1516,3967,530,Hotter Than July
1517,1095,1120,Walk Away - Collector's Edition The Best Of 1977-1980
1518,1094,1137,TP (Expanded Edition)
1519,1090,1104,Never for Ever
1520,3968,294,The Jazz Singer (Original Songs From The Motion Picture)
1521,3969,1119,Wild Planet
1522,3970,390,Iron Maiden (2015 - Remaster)
1523,1096,1138,Zapp
1524,1092,1136,Lookin' For Love
1525,1091,1101,I Believe In You
1526,3971,1111,End of the Century (Expanded 2005 Remaster)
1527,3972,2334,The Blues Brothers Original Motion Picture Soundtrack
1528,3973,363,Remain in Light
1529,3974,2329,Closer (Collector's Edition)
1530,1097,297,TRAGOS AMARGOS / ¡MAS MUSICA BRAVA! (Grabación Original Remasterizada)
1531,3975,479,Aerosmith's Greatest Hits
1532,3976,1163,The Turn Of A Friendly Card (Expanded Edition)
1533,1109,334,One-Trick Pony
1534,1106,1141,Three for Love
1535,3977,260,Back To The Barrooms
1536,3978,431,Boy (Deluxe Edition Remastered)
1537,3979,2335,Songs The Lord Taught Us
1538,3980,2336,"Ambient, Vol. 2: The Plateaux Of Mirror"
1539,3981,335,Recuerdos
1540,3982,435,Dirty Mind
1541,3983,2337,Pure Gold
1542,3984,622,Flash Gordon (Deluxe Remastered Version)
1543,1110,1142,Fantastic Voyage
1544,3985,375,Seventeen Seconds
1545,1105,1140,Rock America
1546,1107,367,Tide Is High
1547,3986,2338,We Are The '80s
1548,3987,2339,Never Run Never Hide
1549,3988,1083,After Midnight (Expanded Version)
1550,1112,1143,Tom Tom Club
1551,1136,379,High 'N' Dry
1552,1142,1156,Living In Darkness (30th Anniversary Edition)
1553,1146,335,Todo
1554,1113,231,Red Neckin' Love Makin' Night
1555,1143,1157,There's No Gettin' Over Me
1556,1121,1146,East Side Story
1557,1152,1160,The Essential Men At Work
1558,1132,1149,Duran Duran (Deluxe Edition)
1559,3989,344,Time
1560,3990,2340,Adolescents
1561,1149,448,Hard Promises
1562,1150,164,You Must Believe In Spring
1563,1125,1147,As Far As Siam
1564,1131,303,Share Your Love
1565,1126,976,The Poet
1566,1133,1150,Talk Talk Talk
1567,3991,435,Controversy
1568,1144,1158,Great Gonzos! The Best Of Ted Nugent
1569,1137,1101,Lord I Hope This Day Is Good
1570,1153,1161,Estoy Vivo (Remasterizado)
1571,1139,1154,I Will Survive
1572,3992,1221,Only A Lad
1573,3993,477,Reckoning (Live)
1574,3994,2341,Juice
1575,3995,1139,The One That You Love
1576,3996,2342,Nature Of The Beast
1577,3997,390,Killers (2015 - Remaster)
1578,3998,346,The Visitors (Deluxe Edition)
1579,3999,284,Abacab (2007 Remaster)
1580,4000,569,Strait Country
1581,4001,332,Gracias
1582,4002,374,Shake It Up
1583,1154,273,Physical
1584,4003,149,The Dude
1585,4004,2343,The Record
1586,4005,303,Christmas
1587,4006,354,In The Pocket
1588,4007,347,Nine Tonight (Live/Remastered)
1589,4008,2344,Super Hits
1590,4009,1950,Pamasko Ng Mga Bituin
1591,4010,375,Faith (Deluxe Edition)
1592,4011,1029,15 Grandes Exitos Vol. I - A Peticion Del Publico
1593,4012,526,Songs In the Attic
1594,4013,342,Coconut Telegraph
1595,4014,2345,Every Home Should Have One
1596,4015,346,The Visitors
1597,4016,1133,Get Lucky
1598,4017,2346,8th Wonder
1599,4018,309,Mob Rules (2008 Remaster)
1600,1186,526,The Nylon Curtain
1601,4019,277,It's Hard
1602,4020,1243,Picture This
1603,1169,1166,Entre El Agua Y El Fuego
1604,4021,432,El Cuatrero
1605,4022,231,Southern Comfort
1606,4023,302,Chicago 16 (Expanded & Remastered)
1607,1161,2,I Wish It Could Be Christmas Forever
1608,4024,300,The Best Of 3 Dog Night
1609,4025,1135,Talking Back To The Night
1610,1182,350,Signals
1611,4026,1249,Walk Among Us
1612,1159,312,Abracadabra
1613,1191,347,The Distance
1614,1164,231,Number Ones
1615,4027,335,Cosas De Enamorados
1616,4028,2347,Built For Speed
1617,1172,406,Greatest Hits
1618,4029,511,Nebraska
1619,4030,1180,Lionel Richie
1620,4031,355,The Concert in Central Park (Live)
1621,1175,339,View From The Ground
1622,4032,656,Mirage (Deluxe Edition)
1623,1177,1170,Kissing To Be Clever
1624,1173,1169,Get Nervous
1625,4033,2348,The Nightfly
1626,1185,1139,Now And Forever
1627,1192,1178,Night And Day
1628,4034,281,"Forever, For Always, For Love"
1629,1176,1009,The Ever Popular Tortured Artist Effect
1630,4035,448,Long After Dark
1631,4036,2349,Only Theatre of Pain
1632,4037,238,20th Anniversary
1633,1179,1172,Computer Games
1634,4038,2350,midnight cruisin'
1635,1190,1177,Friend Or Foe
1636,4039,2351,Dawn Patrol
1637,1188,1176,Heaven Beach
1638,4040,1153,A Flock Of Seagulls
1639,4041,2352,The Best Of Michael Martin Murphey
1640,4042,2353,The Lexicon Of Love
1641,1194,1179,Aldo Nova
1642,4043,530,Original Musiquarium
1643,1187,1175,The Gift
1644,4044,2354,Three Lock Box
1645,4045,351,Creatures Of The Night
1646,1184,1174,After Eight
1647,4046,1950,Rocky III: Music From The Motion Picture
1648,4047,297,MI GOLONDRINA / UNA BOTELLA (Grabación Original Remasterizada)
1649,4048,375,Pornography
1650,4049,2289,Apollo
1651,4050,2355,Madness
1652,4051,2335,Off The Bone
1653,1233,1199,Sus 16 Grandes Exitos
1654,1205,1185,Rhythm Of Youth (Expanded Edition)
1655,4052,584,The Final Cut
1656,1199,1182,Reach The Beach
1657,1230,1197,The Principle of Moments
1658,1198,351,Lick It Up
1659,1216,431,War (Deluxe Edition Remastered)
1660,1224,1195,Soul Mining
1661,1215,1190,Break Out (1983 Version - Expanded Edition)
1662,4053,1243,Sports
1663,1203,1183,Touch (Reissue - Deluxe Edition)
1664,1206,1186,In Heat
1665,4054,24,Handel: Messiah
1666,1237,384,Cuts Like A Knife
1667,1209,303,We've Got Tonight
1668,1211,1188,Balls To The Wall
1669,1235,1950,Eddie And The Cruisers - Original Motion Picture Soundtrack
1670,1214,1189,Marcos Valle
1671,4055,342,One Particular Harbor
1672,1239,1160,Cargo
1673,1228,283,The Essential Cyndi Lauper
1674,4056,1248,Show No Mercy
1675,4057,2356,In A Special Way
1676,4058,2357,Another Page
1677,4059,2358,It's Your Night
1678,1217,1191,Outside Inside
1679,4060,532,Fantastic
1680,1219,1192,The Crossing
1681,1220,1193,Born To Love
1682,4061,1406,Labour Of Love
1683,4062,569,Right Or Wrong
1684,4063,398,Murmur
1685,1221,1194,First Offense
1686,1229,219,Faster Than the Speed of Night
1687,4064,1213,Candy Girl
1688,1226,488,Let's Dance
1689,1238,1202,Don't Make It Easy
1690,1231,1198,White Feathers
1691,1232,1059,Stompin' At The Savoy
1692,1236,1201,Breaking The Chains
1693,4065,1149,Seven and the Ragged Tiger (Deluxe Edition)
1694,4066,2359,Greatest Hits
1695,4067,2360,No Parking on the Dance Floor
1696,4068,2297,Mama Africa
1697,4069,308,Cats (Original Broadway Cast Recording / 1983)
1698,4070,2361,Holiday Road
1699,4071,592,Star Wars: Return of the Jedi (Original Motion Picture Soundtrack)
1700,4072,2362,First Two Seven Inches
1701,4073,2363,It's My Life
1702,1273,262,Private Dancer (30th Anniversary Issue)
1703,4074,483,Legend (Deluxe Edition)
1704,1252,181,Various Positions
1705,1243,161,Into The Gap
1706,1248,1204,The Age of Consent
1707,4075,2364,Canyon Trilogy
1708,1245,351,Animalize
1709,1275,431,The Unforgettable Fire (Remastered)
1710,1258,569,Does Fort Worth Ever Cross Your Mind
1711,1265,407,Jaula De Oro
1712,1247,1203,Sign In Please
1713,1279,622,The Works
1714,4076,2365,Double Nickels on the Dime
1715,1261,1207,Ocean Rain
1716,1267,407,Contrabando Y Traicion
1717,4077,2366,Let It Be (Expanded)
1718,1280,1201,Tooth And Nail
1719,4078,1281,Rancheras de Relajo
1720,4079,244,The Last in Line
1721,1263,1208,Ice Cream Castle
1722,4080,1240,W.A.S.P.
1723,1260,1206,Self Control
1724,1256,1205,Points On The Curve
1725,1257,1071,Fantastic Boney M.
1726,4081,1290,16 Biggest Hits
1727,4082,381,Some Great Reward (2006 Remaster)
1728,4083,2336,The Pearl
1729,4084,2367,Perfect Strangers
1730,1264,1209,Warrior
1731,4085,9,Albinoni: Adagio in G minor / Pachelbel: Canon
1732,1268,207,Friendship
1733,4086,376,Los Bukis
1734,4087,2368,The Glamorous Life
1735,4088,2369,Forever Young (Super Deluxe Edition; 2019 Remaster)
1736,4089,2370,II
1737,4090,1199,Amor Eterno
1738,4091,378,Roll On
1739,4092,2371,RUN-DMC (Expanded Edition)
1740,4093,617,'74 Jailbreak
1741,4094,33,Canta Sus Exitos Con La Banda Sinaloense El Recodo De Cruz Lizarraga (with Banda El Recodo De Don Cruz Lizarraga)
1742,4095,29,Brahms: 21 Hungarian Dances
1743,4096,12,Beethoven: The Piano Sonatas
1744,4097,2372,"Sleep Loops: Water Collection, Vol. 1"
1745,4098,2373,Jam On Revenge
1746,4099,1078,Suddenly (Expanded Edition)
1747,4100,2374,The Best Of The Temprees
1748,4101,2360,Planetary Invasion
1749,4102,335,Recuerdos II
1750,4103,2375,Psychocandy (Expanded Version)
1751,1287,1217,Greatest Hits
1752,4104,1138,The New Zapp IV U
1753,1318,1237,Street Called Desire (Expanded Edition)
1754,4105,2042,Rain Dogs
1755,1293,448,Southern Accents
1756,1292,1220,Solista Pero No Solo
1757,4106,2376,Les Miserables (The Original London Cast Recording)
1758,1284,259,Who's Gonna Fill Their Shoes
1759,1313,354,All The Great Love Songs
1760,1283,1216,Primitive Love
1761,1298,1222,Dream Into Action
1762,1282,1215,Voices Carry (Expanded Edition)
1763,4107,524,Eagles Greatest Hits Vol. 2 (2013 Remaster)
1764,4108,2377,How Could It Be
1765,1297,135,20/20
1766,4109,2378,Rum Sodomy & The Lash (Expanded Edition)
1767,4110,484,Whitney Houston (The Deluxe Anniversary Edition)
1768,1301,1224,Ready For The World
1769,4111,318,Afterburner
1770,1290,569,Something Special
1771,4112,1124,10 from 6 (2009 Remaster)
1772,1291,1219,Playlist: The Very Best Of Lisa Lisa & Cult Jam
1773,1305,1228,Spreading The Disease
1774,4113,381,Catching Up with Depeche Mode
1775,4114,238,Nuestra Musica
1776,1289,1218,We Are The World
1777,4115,333,A Decade Of Steely Dan
1778,1306,1229,This Is the Sea (Deluxe Version)
1779,1312,1233,Rock Me Tonight
1780,1316,1235,Super Hits
1781,4116,1201,Under Lock And Key
1782,1300,1223,Living In The Background
1783,1311,1232,Maverick
1784,1308,1133,Lovin' Every Minute Of It
1785,4117,2379,Low-Life
1786,1317,1236,Night Time
1787,4118,2380,Big Lizard In My Back Yard
1788,1326,1240,The Last Command
1789,4119,281,The Night I Fell In Love
1790,4120,33,Que Te Vaya Bonito
1791,4121,363,Little Creatures (Deluxe Version)
1792,4122,1183,Be Yourself Tonight
1793,4123,1219,Super Hits
1794,4124,1274,Mike + The Mechanics
1795,4125,2381,Boys And Girls (Remastered 1999)
1796,4126,617,Fly On the Wall
1797,1310,323,Me And The Boys
1798,4127,1950,Transformers The Movie
1799,4128,526,Greatest Hits Volume I & Volume II
1800,4129,2382,Atrevido Y Diferente
1801,4130,1281,Antonio Aguilar Con Tambora
1802,4131,2383,Guitar Town
1803,4132,597,Master of Puppets (Remastered)
1804,4133,569,Merry Christmas Strait To You
1805,1356,390,Somewhere in Time (2015 - Remaster)
1806,1334,373,Fahrenheit
1807,4134,1264,The Best Of Atlantic Starr
1808,1338,1245,So (2012 Remastered)
1809,4135,476,Raised On Radio
1810,1347,1105,A Quiet Normal Life: The Best of Warren Zevon
1811,1364,196,Mozart: Eine Kleine Nachtmusik etc.
1812,4136,2384,Entre El Cielo Y El Suelo
1813,4137,526,The Bridge
1814,1351,1252,Get Close (Expanded & Remastered)
1815,4138,2385,The Essential Yanni
1816,4139,368,Rock a Little
1817,4140,1950,Little Shop Of Horrors (Original Motion Picture Soundtrack)
1818,4141,1233,Just Like The First Time
1819,4142,532,The Final
1820,4143,381,Black Celebration
1821,1357,1254,Peace Sells...But Who's Buying (25th Anniversary)
1822,4144,2386,Eterna Navidad
1823,4145,2387,La Cagaste... Burt Lancaster
1824,4146,511,Bruce Springsteen & The E Street Band Live 1975-85
1825,1352,1253,ひとつぶの海
1826,4147,335,Pensamientos
1827,1354,1074,Winner In You
1828,4148,2388,Cologne
1829,4149,1950,Rockin' Little Christmas
1830,1362,258,Come Dancing with the Kinks (The Best of the Kinks 1977-1986)
1831,4150,347,Like A Rock
1832,1355,1205,Mosaic
1833,1365,335,15 Anos De Exitos
1834,4151,281,Give Me The Reason
1835,4152,1254,Peace Sells...But Who's Buying?
1836,4153,2389,Do Me Baby
1837,4154,1260,Indomable
1838,4155,2390,Eat 'Em And Smile
1839,1361,1257,True Confessions (Collector's Edition)
1840,1366,223,The Other Side Of Life
1841,4156,2391,Please
1842,4157,214,The Mission: Music From The Motion Picture
1843,1367,1259,Better Than Heaven
1844,4158,2392,I'm No Angel
1845,4159,1088,Blah-Blah-Blah
1846,4160,2393,Solos en América
1847,4161,575,Anthology: The Best Of Michael Jackson
1848,4162,2394,Another Step
1849,4163,2363,The Colour of Spring
1850,1382,537,Trio (Remastered)
1851,4164,2395,Paid In Full
1852,1395,210,...Nothing Like The Sun
1853,4165,1309,The Best Of Canned Heat
1854,4166,511,Tunnel Of Love
1855,4167,381,Music for the Masses (2006 Remaster)
1856,4168,308,The Phantom Of The Opera
1857,4169,1950,La Bamba (Original Motion Picture Soundtrack)
1858,1372,1261,Bring The Family
1859,4170,2366,Pleased to Meet Me (Expanded)
1860,4171,2396,Richard Marx
1861,4172,1950,Full Metal Jacket (Original Motion Picture Soundtrack)
1862,4173,2397,Introducing The Hardline According To Terence Trent D'Arby
1863,4174,1321,Bigger And Deffer
1864,1378,1207,Echo & the Bunnymen
1865,4175,24,Messiah - Handel
1866,1389,398,Document - 25th Anniversary Edition
1867,4176,375,Kiss Me Kiss Me Kiss Me
1868,1396,470,Walking the Line
1869,1401,2,It's Impossible
1870,4177,2398,Surfing With The Alien
1871,4178,405,Fué Un Juego
1872,4179,2399,A Child's Gift of Lullabyes
1873,1392,1267,Diesel And Dust
1874,4180,7,Mozart: Requiem; Kyrie in D minor
1875,4181,2400,Pride
1876,4182,616,Sings For Two In Love
1877,4183,2401,Exposure
1878,4184,2402,Once Bitten
1879,1384,1264,All In The Name Of Love
1880,4185,285,Canciones de mi Padre
1881,4186,1950,The Lost Boys Original Motion Picture Soundtrack
1882,4187,431,The Joshua Tree (Deluxe)
1883,1391,1266,Don't Disturb This Groove
1884,4188,490,All The Best
1885,4189,411,Faith
1886,4190,616,Nat King Cole Sings George Shearing Plays
1887,4191,2391,Actually
1888,4192,2403,Still Life (Talking)
1889,4193,453,Poetic Champions Compose
1890,4194,1173,I Don't Want to Grow Up
1891,4195,1217,Let It Loose
1892,4196,2404,Begin The Beguine
1893,1403,1270,Luz Y Sombra
1894,4197,1220,Voy Pa'Encima
1895,4198,335,15 Años Baladas Éxitos
1896,1405,233,Cold Sweat & Other Soul Classics: James Brown
1897,4199,1251,Hillbilly Deluxe
1898,4200,2405,The Deele: Greatest Hits
1899,4201,2406,Pecado Original
1900,1432,1287,In Effect Mode
1901,4202,2407,New Light Through Old Windows
1902,1433,398,Green (Remastered)
1903,4203,1335,Hangin' Tough
1904,1427,1248,South Of Heaven
1905,1415,1279,It Takes Two
1906,1446,1295,Viva Hate (2014 Remaster)
1907,1429,27,All-Time Greatest Hits & More 1959-1965
1908,1423,1283,Pontiac
1909,1422,1282,Rose Colored Glasses
1910,4204,2408,My Neighbor Totoro Soundtrack Collection
1911,1416,1280,Lap Of Luxury
1912,4205,2409,Solo Exitos
1913,1440,1291,The Trinity Session
1914,1436,1251,Buenas Noches From a Lonely Room
1915,1408,1274,Living Years
1916,4206,1316,Operation: Mindcrime
1917,4207,2410,Blow My Fuse
1918,4208,2411,Swass
1919,4209,475,G N' R Lies
1920,4210,1320,It Takes A Nation Of Millions To Hold Us Back
1921,4211,2412,Gipsy Kings
1922,1425,107,The Leroy Anderson Collection
1923,4212,7,Mozart: Kleine Nachtmusik (Eine) / Serenata Notturna / Divertimento No. 10
1924,4213,1150,All Of This And Nothing
1925,4214,327,The Hits
1926,1428,2413,Impressions
1927,4215,390,Seventh Son of a Seventh Son (2015 - Remaster)
1928,4216,2414,Strictly Business
1929,4217,1422,Barry White - The Collection
1930,4218,1254,"So Far, So Good...So What! (2004 Remaster)"
1931,4219,2415,Chiseled In Stone
1932,4220,2416,Shooting Rubberbands At The Stars
1933,4221,2417,Karyn White
1934,1431,1286,El Ritmo Mundial
1935,4222,2210,Christmas With Conniff
1936,1439,289,Out of Order
1937,4223,2341,Juice Newton's Greatest Hits
1938,4224,2390,Skyscraper
1939,4225,1950,Disney Baby Lullaby
1940,4226,323,Homesick Heroes
1941,1445,1294,Rock & Roll Strategy
1942,4227,2418,¡ Ora pues !
1943,4228,2419,Turn Back The Clock
1944,4229,1250,Everything
1945,4230,1312,Suffer
1946,4231,181,I'm Your Man
1947,4232,1273,The Great Adventures Of Slick Rick
1948,4233,2271,Mother Wit
1949,4234,1078,Tear Down These Walls
1950,4235,2420,Pump Up The Jam
1951,1448,1296,Attitude
1952,1465,622,The Miracle (Deluxe Remastered Version)
1953,4236,2421,A New Flame (Expanded Version)
1954,1467,1304,Pickin On Nashville
1955,4237,2422,Heart Shaped World
1956,4238,615,Sleeping With The Past (Remastered with bonus tracks)
1957,4239,1406,Labour Of Love II
1958,1484,1111,Brain Drain
1959,1451,1298,Cutie Pie
1960,4240,357,An Old Time Christmas
1961,1482,148,Crescent City Christmas Card
1962,4241,305,In Step
1963,1469,281,The Best of Luther Vandross The Best of Love
1964,4242,395,14 Grandes Exitos
1965,1459,285,Cry Like a Rainstorm Howl Like the Wind (feat. Aaron Neville)
1966,1453,1299,Michel'le
1967,1456,1300,After 7
1968,4243,375,Disintegration (2010 Remaster)
1969,1458,1301,Keep On Movin'
1970,4244,162,American Originals
1971,4245,245,Vivaldi: The Four Seasons
1972,4246,1149,Decade
1973,4247,1367,Siempre Te Amaré
1974,4248,994,Nick Of Time
1975,1462,174,Greatest Hits 1979-1990
1976,4249,322,Tender Lover
1977,1460,1302,Level Best
1978,1461,1303,When I Call Your Name
1979,1476,262,Foreign Affair
1980,1486,552,The Rolling Stones Singles Collection: The London Years
1981,1492,377,Like a Prayer
1982,1468,1305,Electric Youth
1983,4250,2408,Kiki's Delivery Service Soundtrack Music Collection
1984,1477,235,Good To Be Back
1985,4251,2423,On Fire
1986,4252,559,A Boy Named Charlie Brown
1987,1487,1311,Can't Fight Fate (Expanded Edition)
1988,4253,2424,As Nasty As They Wanna Be
1989,4254,2425,The Essential Mary Chapin Carpenter
1990,4255,424,Life Is...Too $hort
1991,4256,435,Batman
1992,4257,2426,No One Can Do It Better
1993,4258,2427,Cocked And Loaded
1994,1483,1310,Wake Me When It's Over
1995,4259,2428,The Seekers
1996,1475,2429,"Piano Recital: Bach, Mozart, and Schumann"
1997,1485,408,...But Seriously (2016 Remaster)
1998,1478,1308,The Boys Are Back
1999,4260,1104,The Sensual World
2000,4261,2430,Ritual De Lo Habitual
2001,4262,352,Brigade
2002,1513,1325,Greatest Hits
2003,4263,2431,Super Hits
2004,1514,1326,Oro Salsero
2005,4264,1285,The Future
2006,4265,2432,The Best Of The Waitresses
2007,1498,1289,El Diablito
2008,1512,332,Jose Jose 25 Años Vol. 1
2009,1504,1320,Fear Of A Black Planet
2010,4266,2433,Super Hits
2011,1532,1339,Edward Scissorhands
