,track_id,track_name,track_album,track_artist,track_duration_ms,track_popularity
1075,1075,This Christmas,696,291,231173,57
1076,1076,Coat of Many Colors,717,537,183666,59
1077,1077,I'm the Only Hell (Mama Ever Raised),700,995,186293,53
1078,1078,(You Make Me Feel Like) A Natural Woman,695,240,229066,61
1079,1079,Going Down,718,997,204333,60
1080,1080,Man in Black,719,529,172986,59
1081,1081,Moonshadow,702,280,172533,62
1082,1082,The Revolution Will Not Be Televised,720,998,185878,59
1083,1083,Sunshine (Go Away Today),721,999,138733,54
1084,1084,Family Affair - Single Version,722,266,185533,59
1085,1085,Te Solté la Rienda,723,33,158400,61
1086,1086,Going to California - 1990 Remaster,724,600,211466,58
1087,1087,Echoes,709,584,1412451,58
1088,1088,Mercy Mercy Me (The Ecology),710,445,196506,58
1089,1089,Maggot Brain,725,1000,621106,61
1090,1090,I Am...I Said - Single Version,726,294,213200,63
1091,1091,Roundabout - 2008 Remaster,727,1001,515529,51
1092,1092,Going to California - Remaster,728,600,212160,55
1093,1093,Something On Your Mind,729,1002,203333,58
1094,1094,Dead Flowers - 2009 Mix,730,552,244533,58
1095,1095,Your Mama Don't Dance,731,1003,167520,53
1096,1096,Don't Pull Your Love Out,732,1004,163040,53
1097,1097,Locomotive Breath,733,1005,266013,60
1098,1098,Into the Void - 2014 Remaster,704,309,370312,52
1099,1099,Cry Baby,734,241,238600,63
1100,1100,Summer Breeze,735,1006,205480,60
1101,1101,You Don't Mess Around with Jim,736,338,184640,60
1102,1102,Go All The Way,737,1007,205346,63
1103,1103,Guitar Man,738,981,226213,64
1104,1104,Willin',739,1008,174573,59
1105,1105,Ain't Wastin' Time No More,740,316,221890,57
1106,1106,Hello It's Me,741,1009,264093,55
1107,1107,All the Young Dudes,742,1010,211066,63
1108,1108,Good Hearted Woman,743,341,181440,58
1109,1109,Ziggy Stardust - 2012 Remaster,744,488,194440,64
1110,1110,Perfect Day,745,189,225000,70
1111,1111,Day Dreaming,746,279,239960,60
1112,1112,Superfly,747,991,233600,55
1113,1113,Alone Again (Naturally),748,1011,217728,55
1114,1114,El Rey,749,432,157493,62
1115,1115,Tumbling Dice,750,552,226333,60
1116,1116,Then Came the Last Days of May,751,304,210546,61
1117,1117,Top Of The World,752,474,179173,66
1118,1118,Bitter with the Sweet,753,240,147466,60
1119,1119,It Never Rains in Southern California,754,1012,233506,63
1120,1120,After Midnight,755,1013,143693,65
1121,1121,Evil Woman,756,344,259826,58
1122,1122,Garden Party,757,182,229800,54
1123,1123,Te Juro Que Te Amo,758,1014,241626,64
1124,1124,Sugaree,759,1015,352964,54
1125,1125,Baby I'm-a Want You,760,981,150706,60
1126,1126,Sweet Virginia,750,552,266560,59
1127,1127,Thirteen,761,1016,154666,53
1128,1128,Vitamin C - 2004 Remastered Version,762,1017,214066,53
1129,1129,Out on the Weekend - 2009 Remaster,763,313,271933,60
1130,1130,I'd Love You to Want Me,764,1018,247640,66
1131,1131,Witchy Woman - 2013 Remaster,765,524,250888,58
1132,1132,Que Te Vaya Bonito,749,432,182440,60
1133,1133,Poncho & Lefty,766,975,220573,56
1134,1134,The Needle and the Damage Done - 2009 Remaster,763,313,123186,59
1135,1135,Cities On Flame with Rock and Roll,751,304,242640,56
1136,1136,Never Been to Spain,767,341,157240,52
1137,1137,Superstition,768,530,266133,62
1138,1138,"The Cover of ""Rolling Stone""",769,1019,172493,56
1139,1139,Suffragette City - 2012 Remaster,744,488,208413,58
1140,1140,Satellite of Love,745,189,221120,62
1141,1141,The Harder They Come,770,969,219906,60
1142,1142,Honky Cat,771,615,313026,55
1143,1143,I'm Still in Love with You,772,261,191636,54
1144,1144,Call Me The Breeze,755,1013,156840,61
1145,1145,Rockin' Robin,773,575,154840,52
1146,1146,Place To Be,774,980,161293,59
1147,1147,The Most Beautiful Girl,775,1020,161906,58
1148,1148,I Saw the Light,741,1009,182800,50
1149,1149,Back Stabbers,776,265,186093,55
1150,1150,Tequila Sunrise - 2013 Remaster,777,524,173056,63
1151,1151,Over the Hills and Far Away - 1990 Remaster,778,600,289360,61
1152,1152,Eclipse,779,584,130428,62
1153,1153,Bennie And The Jets - Remastered 2014,780,615,322548,60
1154,1154,Higher Ground,781,530,222600,64
1155,1155,Daniel,782,615,234666,65
1156,1156,Any Colour You Like,779,584,206429,62
1157,1157,I'll Have To Say I Love You In A Song,783,338,154626,62
1158,1158,Could It Be I'm Falling in Love,784,256,249733,60
1159,1159,D'yer Mak'er - Remaster,785,600,262748,63
1160,1160,Whiskey River,786,470,247239,59
1161,1161,Shambala - Single Version,787,300,204106,58
1162,1162,Hey Jude - Remastered 2009,788,676,431333,67
1163,1163,Right Place Wrong Time,789,1021,175240,61
1164,1164,On the Run,779,584,225384,61
1165,1165,I Want To Hold Your Hand - Remastered 2009,790,676,146720,65
1166,1166,Jungle Boogie,791,1022,186533,64
1167,1167,Speak to Me,779,584,65314,61
1168,1168,The Rain Song - Remaster,792,600,459093,61
1169,1169,Let It Ride,793,1023,267066,58
1170,1170,Dixie Chicken,794,1008,239106,57
1171,1171,Candle In The Wind - Remastered 2014,795,615,228932,66
1172,1172,Merry Xmas Everybody,796,1024,223684,78
1173,1173,Let's Get It On,797,445,290933,69
1174,1174,Neither One Of Us (Wants To Be The First To Say Goodbye),798,237,264266,60
1175,1175,Stir It Up - Original Album Version,799,483,332400,64
1176,1176,These Days,800,325,284840,58
1177,1177,No More Mr. Nice Guy,801,1025,187893,60
1178,1178,"Louisiana Woman, Mississippi Man",802,231,151731,58
1179,1179,Give Me Love (Give Me Peace On Earth),803,296,215693,62
1180,1180,You Make Me Feel Brand New,804,1026,288440,62
1181,1181,Yesterday Once More,805,474,233533,68
1182,1182,Don't You Worry 'Bout A Thing,781,530,284840,60
1183,1183,Day Tripper - Remastered 2009,790,676,169613,63
1184,1184,My Old School,806,333,344906,55
1185,1185,The Boss,807,233,194866,64
1186,1186,Watermelon Man,808,146,388960,59
1187,1187,D'yer Mak'er - 1990 Remaster,778,600,261773,58
1188,1188,Goodbye Yellow Brick Road - Remastered 2014,780,615,192826,58
1189,1189,"Turandot / Act 3: ""Nessun dorma!""",809,45,177333,64
1190,1190,The Ocean - 1990 Remaster,778,600,271026,56
1191,1191,We Just Disagree,810,1027,180133,53
1192,1192,Now That We Found Love,811,265,281200,62
1193,1193,Jet - Remastered 2010,812,330,248360,57
1194,1194,No Quarter - 1990 Remaster,778,600,419133,57
1195,1195,The Swimming Song,813,1028,147466,55
1196,1196,Sweet Revenge,814,324,161866,53
1197,1197,Sabbath Bloody Sabbath - 2014 Remaster,815,309,346637,52
1198,1198,Hollywood Swinging,791,1022,279933,56
1199,1199,The South's Gonna Do It Again,816,323,237426,52
1200,1200,¿Quieres Ser Mi Amante?,817,1029,249666,66
1201,1201,A Pirate Looks At Forty,818,342,235360,53
1202,1202,Jackie Blue,819,1030,250120,53
1203,1203,Everybody’s Gotta Live,820,938,204521,61
1204,1204,The Bitch Is Back,821,615,224933,57
1205,1205,Águas De Março,822,1031,214366,68
1206,1206,Step Into Christmas,821,615,272333,59
1207,1207,Nothing From Nothing,823,1032,156200,58
1208,1208,Late for the Sky,824,325,341690,54
1209,1209,Cats in the Cradle,825,1033,212405,55
1210,1210,I Will Always Love You,826,537,176093,59
1211,1211,Ragged Old Flag,827,529,186933,53
1212,1212,Must of Got Lost,828,1034,178240,52
1213,1213,The Needle And The Spoon,829,462,233600,53
1214,1214,"Jack Daniel's, If You Please",830,1035,196733,51
1215,1215,Help Me,831,290,204320,55
1216,1216,Seven Seas Of Rhye - Remastered 2011,832,622,168973,51
1217,1217,Spanish Moon,833,1008,186266,53
1218,1218,Stand By Me - Single Version,834,1036,215106,51
1219,1219,Carefree Highway,835,276,222133,53
1220,1220,I Need You,829,462,415600,53
1221,1221,Autumn Leaves,836,197,422640,56
1222,1222,Doctor Doctor - 2007 Remaster,837,1037,252453,62
1223,1223,I'm a Ramblin' Man,838,341,167000,51
1224,1224,Dancing Machine,839,512,161813,56
1225,1225,Please Come to Boston,840,1038,246080,48
1226,1226,Can We Pretend,841,465,229573,55
1227,1227,Magic,842,1039,186333,59
1228,1228,On the Beach - 2016 Remaster,843,313,419013,57
1229,1229,Mister Magic,844,336,541826,55
1230,1230,It's Only Rock'n'Roll (But I Like It) - Remastered 2009,845,552,307440,57
1231,1231,Same Old Song and Dance,846,479,233160,54
1232,1232,Be Thankful For What You Got,820,938,273400,53
1233,1233,Quarto de Hotel,847,1040,162186,54
1234,1234,Don't Ask Me No Questions,829,462,206800,50
1235,1235,Uncle Remus,848,1041,169600,55
1236,1236,Just Kissed My Baby,849,968,283573,55
1237,1237,The Auctioneer,850,1042,167622,51
1238,1238,Keep On Smilin',851,1043,237333,48
1239,1239,Back Home Again,852,436,285373,53
1240,1240,Sideshow,853,1044,251520,50
1241,1241,Tell Me Something Good,854,1045,277066,52
1242,1242,Longhaired Redneck,830,1035,202440,48
1243,1243,Train Kept a Rollin',846,479,333226,52
1244,1244,Skin It Back,833,1008,252133,49
1245,1245,No Woman No Cry,855,483,226240,59
1246,1246,Everybody Eats When They Come To My House,856,1046,167266,50
1247,1247,Woman To Woman,857,1047,238000,49
1248,1248,Rock Bottom - 2007 Remaster,837,1037,389333,56
1249,1249,Lonely People,858,339,150226,53
1250,1250,Time Warp,859,1048,199366,62
1251,1251,Love Will Keep Us Together,860,1049,205493,62
1252,1252,Welcome to the Machine,861,584,451680,61
1253,1253,Give Up The Funk (Tear The Roof Off The Sucker),862,1050,348066,61
1254,1254,Still Crazy After All These Years,863,334,206533,62
1255,1255,Rudolph the Red Nosed Reindeer,864,436,107266,65
1256,1256,"No Woman, No Cry - Live At The Lyceum, London/1975",865,483,427800,68
1257,1257,Feel Like Makin' Love,866,1051,175400,64
1258,1258,Dream Weaver,867,1052,256173,58
1259,1259,On the Road Again - Live,868,470,153106,54
1260,1260,Love Rollercoaster,869,1053,290160,59
1261,1261,Never Been Any Reason,870,1054,310266,56
1262,1262,Slow Ride,871,1055,494533,54
1263,1263,Ten Years Gone - 1990 Remaster,872,600,391400,58
1264,1264,Fly By Night,873,350,202200,57
1265,1265,"For the Love of You, Pts. 1 & 2",874,248,339960,56
1266,1266,My Eyes Adored You,875,1056,212013,61
1267,1267,You Never Even Called Me By My Name,876,1035,314226,55
1268,1268,Low Rider,877,1057,190826,66
1269,1269,Green Grass & High Tides,878,1058,591693,56
1270,1270,Monday Morning,879,656,167840,58
1271,1271,That's the Way of the World,880,420,345506,57
1272,1272,My One And Only Love,881,208,296666,54
1273,1273,Saturday Night Special,882,462,309666,56
1274,1274,The Agony And The Ecstasy,883,225,289240,53
1275,1275,Sweet Thing,884,1059,200146,54
1276,1276,Sweet Transvestite,859,1060,204370,58
1277,1277,The Ride,876,1035,186866,53
1278,1278,Fame - 2016 Remaster,885,488,261373,59
1279,1279,Young Americans - 2016 Remaster,885,488,313706,59
1280,1280,Stand By Me - Remastered 2010,886,429,211666,66
1281,1281,Philadelphia Freedom,887,615,324573,58
1282,1282,After the Thrill Is Gone - 2013 Remaster,888,524,236663,55
1283,1283,Over My Head,879,656,214666,57
1284,1284,Shine On You Crazy Diamond (Pts. 6-9),861,584,747325,57
1285,1285,I Don't Want to Talk About It - 2008 Remaster,889,289,288266,69
1286,1286,Reasons,880,420,299333,56
1287,1287,Miracles,890,1061,412040,53
1288,1288,Khala My Friend,891,1062,203716,57
1289,1289,World Turning,879,656,265933,57
1290,1290,You Are Everything,892,1026,175506,51
1291,1291,Trampled Under Foot - 1990 Remaster,872,600,335466,56
1292,1292,Man On The Silver Mountain,893,1063,277226,59
1293,1293,All By Myself,894,1064,430000,64
1294,1294,Barbara Ann,895,486,133893,58
1295,1295,Boulder to Birmingham - 2003 Remaster,896,1065,213026,58
1296,1296,Who Loves You,897,252,255600,55
1297,1297,Get Down Tonight - 2004 Remaster,898,1066,317160,52
1298,1298,Cortez the Killer - 2016 Remaster,899,313,449959,57
1299,1299,Love Is The Drug,900,1067,251333,61
1300,1300,I Wish,901,530,252373,64
1301,1301,Rock & Roll Band,902,356,180346,58
1302,1302,Afternoon Delight,903,1068,193040,61
1303,1303,Love Ballad,904,1069,275226,56
1304,1304,Turn The Page - Live In Detroit/1975,905,347,301186,58
1305,1305,Jailbreak,906,1070,240600,61
1306,1306,Sunny,907,1071,242240,69
1307,1307,Beth,908,351,165666,61
1308,1308,On And On,909,1072,181893,61
1309,1309,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scène (Moderato)",910,11,166866,66
1310,1310,One Piece at a Time,911,529,241813,58
1311,1311,As,901,530,428222,61
1312,1312,"Baby, I Love Your Way - Live",912,1073,281066,62
1313,1313,Mainstreet,913,347,223089,57
1314,1314,If Only You Knew,914,1074,286653,54
1315,1315,Back In the Saddle,915,479,280360,58
1316,1316,Golden Years - 2016 Remaster,916,488,243280,61
1317,1317,Have You Ever Seen The Rain,917,482,160000,66
1318,1318,Blinded By The Light - Single edit,918,1075,228986,55
1319,1319,Year of the Cat,919,1076,400066,55
1320,1320,Breezin',920,135,341733,61
1321,1321,"Evergreen (Love Theme from, ""A Star Is Born"")",921,213,184800,65
1322,1322,When I Need You - Remastered,922,1077,253226,55
1323,1323,Listen to the Music,923,315,226673,59
1324,1324,Something in the Way She Moves,924,421,189480,56
1325,1325,Black Water - Single Version,923,315,258159,55
1326,1326,Love Really Hurts Without You,925,1078,179013,70
1327,1327,Chaparra De Mi Amor,926,297,189853,58
1328,1328,Roadrunner,927,1079,246440,59
1329,1329,Takin' It to the Streets,928,315,231600,55
1330,1330,Fernando,929,346,252960,66
1331,1331,Do Ya,930,344,225106,56
1332,1332,Always and Forever - Edit,931,1080,287266,54
1333,1333,Big Balls,932,617,158773,58
1334,1334,Susie Q,917,482,274160,60
1335,1335,Boogie Nights,933,1080,303533,57
1336,1336,I Wanna Get Next To You,934,1081,238200,52
1337,1337,Can't You See,935,341,226560,53
1338,1338,You Are the Woman,936,1082,164440,53
1339,1339,Fortunate Son,917,482,139160,58
1340,1340,Kiss and Say Goodbye,937,1083,266733,59
1341,1341,Free,938,177,356560,55
1342,1342,Get Closer,939,1006,238146,53
1343,1343,Shower the People - 2019 Remaster,940,421,273306,54
1344,1344,Bad Moon Rising,917,482,139506,54
1345,1345,You'll Never Find Another Love Like Mine,941,1084,266200,60
1346,1346,Car Wash,934,1081,307573,54
1347,1347,Knocks Me Off My Feet,901,530,216426,57
1348,1348,Hitch a Ride,902,356,251733,54
1349,1349,I Want You,942,445,274400,56
1350,1350,Songbird - 2004 Remaster,943,656,200813,60
1351,1351,Your Smiling Face,944,421,165400,61
1352,1352,"Footsteps in the Dark, Pts. 1 & 2",945,248,306800,61
1353,1353,Turn to Stone,946,344,229093,62
1354,1354,Blue Bayou,947,285,239399,65
1355,1355,I Don't Want to Know - 2004 Remaster,943,656,196853,59
1356,1356,That Smell,948,462,348240,59
1357,1357,The Things We Do For Love,949,1085,207573,64
1358,1358,Deacon Blues,950,333,456640,57
1359,1359,Scenes from an Italian Restaurant,951,526,456893,60
1360,1360,Strawberry Letter 23,952,1086,299066,62
1361,1361,Baby Hold On,953,1087,210826,58
1362,1362,Closer To The Heart,954,350,171960,59
1363,1363,Lay Down Sally,955,314,236093,62
1364,1364,East Bound and Down,956,987,168466,59
1365,1365,Silver Springs - 2004 Remaster,957,656,288786,55
1366,1366,The Pretender,958,325,351000,58
1367,1367,Shake My Sillies Out,959,362,65053,57
1368,1368,Flash Light,960,1050,346666,60
1369,1369,Lust For Life,961,1088,313925,67
1370,1370,Stay - 2018 Remaster,962,325,204464,62
1371,1371,Dogs,963,584,1025280,61
1372,1372,I Just Want To Be Your Everything,964,1089,225666,59
1373,1373,Two Out of Three Ain't Bad,965,1090,324440,61
1374,1374,Baby Come Back,966,1091,255845,64
1375,1375,Only the Good Die Young,967,526,235560,57
1376,1376,Alison,968,1092,204533,59
1377,1377,Silver Springs - 2004 Remaster,943,656,288786,61
1378,1378,Dancing In The Moonlight (It's Caught Me In It's Spotlight),969,1070,204653,64
1379,1379,Don't It Make My Brown Eyes Blue,970,1093,157653,61
1380,1380,Whole Lotta Rosie,971,617,333800,66
1381,1381,Anarchy in the U.K.,972,1094,211973,54
1382,1382,The Load-Out - 2018 Remaster,962,325,335257,59
1383,1383,Mannish Boy,973,1095,321133,64
1384,1384,Sweet Talkin' Woman,946,344,229866,60
1385,1385,El Amar y el Querer,974,332,234773,68
1386,1386,Nobody Does It Better,975,1096,212666,63
1387,1387,Vienna,967,526,214240,57
1388,1388,I Go Crazy,976,1097,233893,56
1389,1389,Let There Be Rock,971,617,366346,63
1390,1390,"Changes In Latitudes, Changes In Attitudes",977,342,197333,53
1391,1391,Black Cow,950,333,310226,52
1392,1392,We Are The Champions,978,622,180666,53
1393,1393,Take Me Home Tonight,979,1087,211466,54
1394,1394,Sound and Vision - 2017 Remaster,980,488,184381,62
1395,1395,Jungle Love,981,312,187600,53
1396,1396,Y'all Come Back Saloon,982,1098,174693,52
1397,1397,Marquee Moon,983,1099,638426,59
1398,1398,Gold Dust Woman - 2004 Remaster,943,656,295626,55
1399,1399,What's Your Name,948,462,213266,54
1400,1400,Lights,984,476,190333,60
1401,1401,Still The Same,985,347,203546,62
1402,1402,Shakedown Street - 2013 Remaster,986,477,300209,59
1403,1403,How Much I Feel,987,1100,283400,60
1404,1404,One Way Or Another,988,367,217364,57
1405,1405,Tulsa Time,989,1101,195346,60
1406,1406,Cheeseburger In Paradise,990,342,176093,58
1407,1407,Oh Honey,991,1102,356200,61
1408,1408,Hollywood Nights,985,347,302626,61
1409,1409,I'm Every Woman,992,1103,247413,67
1410,1410,Wuthering Heights,993,1104,269066,70
1411,1411,Jamie's Cryin' - 2015 Remaster,994,513,209586,58
1412,1412,"Lawyers, Guns and Money - 2007 Remaster",995,1105,210480,58
1413,1413,The Joker,996,312,217800,61
1414,1414,Fantasy - Single Version,997,420,226213,67
1415,1415,Pump It Up,998,1106,196680,62
1416,1416,Got to Be Real,999,1107,307946,63
1417,1417,Take Me to the River - 2005 Remaster,1000,363,302520,59
1418,1418,Moving in Stereo,1001,374,286106,57
1419,1419,Lady - 2010 Digital Remaster,1002,1108,297800,57
1420,1420,Grease - 2007 Remaster,1003,1056,207306,64
1421,1421,That's the Way the World Goes Round,1004,324,200240,57
1422,1422,Da Ya Think I'm Sexy?,1005,289,331333,69
1423,1423,Forever In Blue Jeans,1006,294,217533,64
1424,1424,Satisfy My Soul,1007,483,271000,65
1425,1425,Fire on the Mountain - 2013 Remaster,986,477,229009,55
1426,1426,Le Freak - 2018 Remaster,1008,1109,331360,66
1427,1427,Have Yourself A Merry Little Christmas,1009,474,234506,57
1428,1428,New York Groove,1010,1110,183693,59
1429,1429,Big Shot,1011,526,243493,57
1430,1430,Don't Look Back,1012,356,360333,57
1431,1431,Baltimore,1013,249,278866,66
1432,1432,Fat Bottomed Girls,1014,622,255533,54
1433,1433,I Wanna Be Sedated - 2002 Remaster,1015,1111,149466,62
1434,1434,Sharing The Night Together,1016,1019,174533,61
1435,1435,Mi Piquito De Oro,1017,297,128773,53
1436,1436,Shake Your Groove Thing,1018,1112,346133,60
1437,1437,Bicycle Race - Remastered 2011,1019,622,180813,54
1438,1438,"Theme from ""The Dukes of Hazzard"" (Good Ol' Boys)",1020,341,126586,55
1439,1439,Christmas Song (Chestnuts Roasting On An Open Fire),1009,474,219213,56
1440,1440,Ice Cream Man - 2015 Remaster,994,513,198373,56
1441,1441,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,1021,1113,163693,64
1442,1442,Uncontrollable Urge,1022,1114,191266,55
1443,1443,Because the Night,1023,1115,204800,67
1444,1444,El Cantante,1024,1116,626880,64
1445,1445,'Cause I Love You,1025,1117,429120,53
1446,1446,Pedro Navaja,1026,287,445080,66
1447,1447,Live And Let Die,1027,330,193840,61
1448,1448,We've Got Tonight,985,347,281213,57
1449,1449,So Lonely,1028,370,289586,66
1450,1450,Cool Change - Remastered,1029,1108,313320,61
1451,1451,I Can't Tell You Why - 2013 Remaster,1030,524,295049,63
1452,1452,I Wanna Be Your Lover,1031,435,347666,63
1453,1453,All My Love - 1990 Remaster,1032,600,351266,65
1454,1454,Lonesome Loser - Remastered,1029,1108,237973,59
1455,1455,Sara - 2015 Remaster,1033,656,275106,62
1456,1456,Tusk - 2015 Remaster,1033,656,217573,62
1457,1457,"Another Brick in the Wall, Pt. 1",1034,584,192145,62
1458,1458,Off the Wall,1035,575,246000,63
1459,1459,Heartache Tonight - 2013 Remaster,1030,524,265678,60
1460,1460,Twelve Days Of Christmas,1036,436,263946,58
1461,1461,Chiquitita,1037,346,327040,58
1462,1462,Run Like Hell,1034,584,263573,60
1463,1463,Goodbye Blue Sky,1034,584,167239,60
1464,1464,Since You Been Gone,1038,1063,197160,66
1465,1465,Do That To Me One More Time,1039,1049,256666,67
1466,1466,Too Much Heaven,1040,311,296000,68
1467,1467,"Train, Train",1041,1118,216693,56
1468,1468,The Happiest Days of Our Lives,1034,584,110826,60
1469,1469,Rock Lobster,1042,1119,409400,59
1470,1470,"Hot Stuff - 12"" Version",1043,1120,407053,67
1471,1471,Romeo's Tune,1044,1121,212471,58
1472,1472,Longer,1045,1122,195066,62
1473,1473,Coward Of The County,1046,303,258733,62
1474,1474,In the Flesh?,1034,584,198221,59
1475,1475,Baby,1047,1123,250533,57
1476,1476,Last Train to London,1048,344,270066,69
1477,1477,Arrow Through Me - Remastered 1993,1049,330,216693,58
1478,1478,Sisters of the Moon - 2015 Remaster,1033,656,283013,59
1479,1479,Girls Got Rhythm,1050,617,203293,62
1480,1480,Same Old Lang Syne,1051,1122,315733,54
1481,1481,Walking On The Moon,1052,370,300826,65
1482,1482,Beautiful Girls - 2015 Remaster,1053,513,236240,55
1483,1483,Rock 'n' Roll Fantasy - 2009 Remaster,1054,1124,197466,55
1484,1484,Good Times - 2018 Remaster,1055,1109,486186,52
1485,1485,"Bad Case Of Loving You (Doctor, Doctor)",1056,1125,192440,60
1486,1486,Cruel to Be Kind,1057,1126,210131,56
1487,1487,This Is It,1058,328,236733,55
1488,1488,Let's Go,1059,374,213173,55
1489,1489,Storms - 2015 Remaster,1060,656,330746,58
1490,1490,Forever Mine,1061,265,366226,53
1491,1491,I'll Never Love This Way Again,1062,174,211920,66
1492,1492,If You Want Blood (You've Got It),1050,617,274226,61
1493,1493,Leaving Louisiana In The Broad Daylight,1063,1098,179533,54
1494,1494,Touch Too Much,1050,617,266266,63
1495,1495,Making Plans For Nigel,1064,1127,253800,60
1496,1496,Here Comes My Girl,1065,448,264453,54
1497,1497,"Rainbow Connection - From ""The Muppet Movie""/Soundtrack Version",1066,1128,195813,54
1498,1498,The Conversation,1067,406,232493,52
1499,1499,He's the Greatest Dancer,1068,1129,375400,63
1500,1500,Rock and Roll Ain't Noise Pollution,1069,617,266040,64
1501,1501,If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band),1070,378,212666,58
1502,1502,The Winner Takes It All,1071,346,294733,59
1503,1503,Living After Midnight,1072,1130,210133,64
1504,1504,Heaven and Hell - 2008 Remaster,1073,309,419933,57
1505,1505,"Theme From New York, New York",1074,0,206066,65
1506,1506,Love the One You're With,1075,1131,184653,58
1507,1507,All I Do,1076,530,306666,56
1508,1508,Let My Love Open The Door,1077,1132,164653,59
1509,1509,Turn Me Loose,1078,1133,337933,58
1510,1510,Romeo and Juliet,1079,391,361395,55
1511,1511,Steal Away - Remastered,1080,1134,213973,55
1512,1512,Woman - Remastered 2010,1081,429,212933,71
1513,1513,Seven Bridges Road - Live; 1999 Remaster,1082,524,184640,57
1514,1514,He Stopped Loving Her Today,1083,259,195760,56
1515,1515,You'll Accomp'ny Me,1084,347,240226,57
1516,1516,Upside Down,1085,255,245600,56
1517,1517,A Forest - 2006 Remaster,1086,375,354933,54
1518,1518,Freewill,1087,350,321800,56
1519,1519,While You See A Chance,1088,1135,312773,61
1520,1520,The Imperial March (Darth Vader's Theme),1089,592,179573,60
1521,1521,Babooshka,1090,1104,209933,64
1522,1522,I Believe In You,1091,1101,246440,58
1523,1523,Lookin' for Love,1092,1136,220440,53
1524,1524,Guilty (feat. Barry Gibb),1093,213,264333,66
1525,1525,Love T.K.O.,1094,1137,299120,55
1526,1526,Last Dance - Single Version,1095,1120,199800,62
1527,1527,More Bounce to the Ounce,1096,1138,311120,54
1528,1528,Woman in Love,1093,213,231840,70
1529,1529,Tragos Amargos,1097,297,164026,52
1530,1530,High Cotton,1098,378,180320,55
1531,1531,Lay All Your Love On Me,1071,346,274466,54
1532,1532,What Do You Do for Money Honey,1069,617,215533,63
1533,1533,Everybody Wants Some!! - 2015 Remaster,1099,513,306049,54
1534,1534,Have a Drink on Me,1069,617,238466,59
1535,1535,Scary Monsters (And Super Creeps) - 2017 Remaster,1100,488,313453,56
1536,1536,"De Do Do Do, De Da Da Da",1101,370,247293,63
1537,1537,Lost In Love,1102,1139,233866,61
1538,1538,The River,1103,511,301546,68
1539,1539,Ashes to Ashes - 2017 Remaster,1100,488,266160,64
1540,1540,The American Way,1104,406,187333,51
1541,1541,Hot Child in the City - Extended Remix,1105,1140,215092,50
1542,1542,This Is for the Lover in You,1106,1141,304000,51
1543,1543,And the Cradle Will Rock... - 2015 Remaster,1099,513,213150,53
1544,1544,The Tide Is High - Edit,1107,367,233893,52
1545,1545,Pimper's Paradise,1108,483,207773,62
1546,1546,Late in the Evening,1109,334,242706,59
1547,1547,Coming In From The Cold,1108,483,271023,61
1548,1548,Fantastic Voyage,1110,1142,370893,50
1549,1549,Charlie Don't Surf - Remastered,1111,365,294093,56
1550,1550,Genius of Love,1112,1143,334360,57
1551,1551,Tight Fittin' Jeans,1113,231,171066,58
1552,1552,Weatherman,1114,406,219733,56
1553,1553,Unchained - 2015 Remaster,1115,513,209205,59
1554,1554,Who's Crying Now,1116,476,300146,59
1555,1555,We Will Rock You,1117,622,122106,56
1556,1556,El Muchacho de los Ojos Tristes,1118,1144,207146,64
1557,1557,Our Lips Are Sealed - Single Version,1119,1145,167960,59
1558,1558,Too Much Time On My Hands,1120,337,271266,57
1559,1559,Tempted,1121,1146,240333,59
1560,1560,"Goldberg Variations, BWV 988: Aria",1122,3,184853,64
1561,1561,Take Me To The Top,1123,404,223533,61
1562,1562,Are the Good Times Really Over (I Wish a Buck Was Still Silver),1124,260,253293,56
1563,1563,Lunatic Fringe,1125,1147,263066,57
1564,1564,If You Think You're Lonely Now,1126,976,329613,56
1565,1565,Flor De Capomo,1127,1148,168973,62
1566,1566,Crimson and Clover,1128,359,197493,57
1567,1567,Give Me the Night,1129,135,222626,66
1568,1568,YYZ,1130,350,265840,58
1569,1569,Through The Years - Single Version,1131,303,286066,65
1570,1570,Somebody To Love,1117,622,295960,54
1571,1571,Girls on Film - 2010 Remaster,1132,1149,212853,61
1572,1572,Pretty in Pink,1133,1150,238106,59
1573,1573,Fire And Desire,1134,1151,437933,54
1574,1574,Spellbound,1135,1152,197013,60
1575,1575,Bringin' On The Heartbreak,1136,379,273733,57
1576,1576,Mean Street - 2015 Remaster,1115,513,300490,56
1577,1577,"Lord, I Hope This Day Is Good - Single Version",1137,1101,249906,56
1578,1578,Space Age Love Song,1138,1153,226693,53
1579,1579,I Will Survive - 1981 Re-recording,1139,1154,261173,65
1580,1580,Rise Above,1140,1155,146560,57
1581,1581,Urgent,1141,366,271200,60
1582,1582,Big City,1124,260,179333,55
1583,1583,Bloodstains - Original Version,1142,1156,113240,56
1584,1584,I Wouldn't Have Missed It For The World,1143,1157,217826,54
1585,1585,All My Rowdy Friends (Have Settled Down),1114,406,240373,53
1586,1586,Stranglehold,1144,1158,501690,56
1587,1587,Flying High Again,1145,478,284106,54
1588,1588,Caray,1146,335,229040,63
